week,sku,weekly_sales,feat_main_page,color,price,vendor,functionality
2017-10-23,17,22.0,True,blue,26.49,6,6
2017-10-30,17,21.0,False,blue,28.57,6,6
2017-11-06,17,10.0,False,blue,51.03,6,6
2017-11-13,17,14.0,False,blue,51.03,6,6
2017-11-20,17,8.0,False,blue,49.03,6,6
2017-11-27,17,4.0,False,blue,49.03,6,6
2017-12-04,17,1.0,False,blue,49.03,6,6
2017-12-11,17,10.0,False,blue,36.05,6,6
2017-12-18,17,18.0,False,blue,25.53,6,6
2017-12-25,17,14.0,False,blue,15.51,6,6
2018-01-01,17,25.0,False,blue,19.07,6,6
2018-01-08,17,5.0,False,blue,42.18,6,6
2018-01-15,17,17.0,False,blue,26.49,6,6
2018-01-22,17,8.0,False,blue,48.19,6,6
2018-01-29,17,8.0,False,blue,50.03,6,6
2018-02-05,17,9.0,True,blue,50.03,6,6
2018-02-12,17,2.0,True,blue,51.03,6,6
2018-02-19,17,7.0,False,blue,51.03,6,6
2018-02-26,17,16.0,False,blue,38.41,6,6
2018-03-05,17,121.0,False,blue,20.99,6,6
2018-03-12,17,12.0,False,blue,51.28,6,6
2018-03-19,17,10.0,False,blue,49.03,6,6
2018-03-26,17,17.0,False,blue,26.49,6,6
2018-04-02,17,11.0,False,blue,48.95,6,6
2018-04-09,17,25.0,True,blue,43.53,6,6
2018-04-16,17,15.0,False,blue,31.99,6,6
2018-04-23,17,26.0,True,blue,37.8,6,6
2018-04-30,17,15.0,False,blue,27.9,6,6
2018-05-07,17,33.0,True,blue,40.61,6,6
2018-05-14,17,16.0,False,blue,43.99,6,6
2018-05-21,17,27.0,True,blue,41.99,6,6
2018-05-28,17,29.0,True,blue,32.99,6,6
2018-06-04,17,30.0,True,blue,36.04,6,6
2018-06-11,17,32.0,True,blue,32.2,6,6
2018-06-18,17,33.0,True,blue,31.69,6,6
2018-06-25,17,28.0,True,blue,34.2,6,6
2018-07-02,17,7.0,False,blue,29.76,6,6
2018-07-09,17,85.0,True,blue,19.37,6,6
2018-07-16,17,30.0,True,blue,33.15,6,6
2018-07-23,17,30.0,True,blue,37.44,6,6
2018-07-30,17,7.0,False,blue,38.25,6,6
2018-08-06,17,25.0,True,blue,41.03,6,6
2018-08-13,17,51.0,True,blue,26.66,6,6
2018-08-20,17,40.0,False,blue,25.94,6,6
2018-08-27,17,12.0,False,blue,43.99,6,6
2018-09-03,17,11.0,False,blue,26.49,6,6
2018-09-10,17,50.0,False,blue,21.75,6,6
2018-09-17,17,31.0,True,blue,35.39,6,6
2018-09-24,17,99.0,False,blue,21.06,6,6
2016-10-31,18,12.0,False,black,109.99,6,8
2016-11-07,18,6.0,False,black,109.99,6,8
2016-11-14,18,8.0,False,black,109.99,6,8
2016-11-21,18,17.0,False,black,108.99,6,8
2016-11-28,18,9.0,False,black,109.99,6,8
2016-12-05,18,7.0,False,black,108.99,6,8
2016-12-12,18,8.0,False,black,95.24,6,8
2016-12-19,18,17.0,True,black,81.49,6,8
2016-12-26,18,9.0,False,black,100.19,6,8
2017-01-02,18,9.0,False,black,105.63,6,8
2017-01-09,18,11.0,True,black,86.26,6,8
2017-01-16,18,9.0,False,black,101.29,6,8
2017-01-23,18,8.0,False,black,101.83,6,8
2017-01-30,18,9.0,False,black,105.32,6,8
2017-02-06,18,16.0,True,black,85.28,6,8
2017-02-13,18,22.0,True,black,85.99,6,8
2017-02-20,18,12.0,False,black,101.45,6,8
2017-02-27,18,8.0,False,black,123.83,6,8
2017-03-06,18,13.0,False,black,96.81,6,8
2017-03-13,18,12.0,False,black,95.71,6,8
2017-03-20,18,5.0,True,black,103.61,6,8
2017-03-27,18,9.0,False,black,98.6,6,8
2017-04-03,18,51.0,True,black,93.71,6,8
2017-04-10,18,41.0,True,black,92.11,6,8
2017-04-17,18,23.0,False,black,103.05,6,8
2017-04-24,18,4.0,False,black,106.51,6,8
2017-05-01,18,11.0,False,black,104.49,6,8
2017-05-08,18,6.0,False,black,104.87,6,8
2017-05-15,18,3.0,False,black,100.09,6,8
2017-05-22,18,10.0,False,black,101.29,6,8
2017-05-29,18,8.0,True,black,102.65,6,8
2017-06-05,18,19.0,False,black,103.46,6,8
2017-06-12,18,11.0,False,black,106.85,6,8
2017-06-19,18,16.0,True,black,85.72,6,8
2017-06-26,18,16.0,False,black,107.65,6,8
2017-07-03,18,8.0,False,black,105.93,6,8
2017-07-10,18,7.0,True,black,99.97,6,8
2017-07-17,18,18.0,False,black,101.15,6,8
2017-07-24,18,12.0,False,black,105.91,6,8
2017-07-31,18,6.0,False,black,105.25,6,8
2017-08-07,18,11.0,False,black,101.53,6,8
2017-08-14,18,25.0,True,black,86.91,6,8
2017-08-21,18,11.0,False,black,100.62,6,8
2017-08-28,18,19.0,False,black,103.04,6,8
2017-09-04,18,8.0,False,black,104.67,6,8
2017-09-11,18,11.0,False,black,99.99,6,8
2017-09-18,18,9.0,False,black,102.98,6,8
2017-09-25,18,14.0,False,black,98.88,6,8
2017-10-02,18,16.0,True,black,85.99,6,8
2017-10-09,18,23.0,True,black,89.09,6,8
2017-10-16,18,5.0,False,black,98.64,6,8
2017-10-23,18,13.0,False,black,97.97,6,8
2017-10-30,18,16.0,True,black,85.89,6,8
2017-11-06,18,20.0,True,black,85.82,6,8
2017-11-13,18,12.0,False,black,87.09,6,8
2017-11-20,18,10.0,False,black,87.99,6,8
2017-11-27,18,8.0,False,black,104.87,6,8
2017-12-04,18,8.0,False,black,103.27,6,8
2017-12-11,18,8.0,False,black,97.13,6,8
2017-12-18,18,6.0,False,black,107.61,6,8
2017-12-25,18,7.0,False,black,98.78,6,8
2018-01-01,18,9.0,False,black,109.99,6,8
2018-01-08,18,14.0,False,black,107.29,6,8
2018-01-15,18,9.0,False,black,98.54,6,8
2018-01-22,18,17.0,False,black,99.77,6,8
2018-01-29,18,11.0,False,black,95.99,6,8
2018-02-05,18,6.0,False,black,84.89,6,8
2018-02-12,18,6.0,True,black,70.12,6,8
2018-02-19,18,7.0,False,black,103.66,6,8
2018-02-26,18,10.0,False,black,84.99,6,8
2018-03-05,18,14.0,False,black,86.99,6,8
2018-03-12,18,17.0,True,black,85.99,6,8
2018-03-19,18,14.0,True,black,109.99,6,8
2018-03-26,18,13.0,True,black,106.16,6,8
2018-04-02,18,11.0,False,black,107.99,6,8
2018-04-09,18,13.0,False,black,85.99,6,8
2018-04-16,18,9.0,False,black,85.99,6,8
2018-04-23,18,8.0,False,black,106.34,6,8
2018-04-30,18,7.0,False,black,107.99,6,8
2018-05-07,18,21.0,False,black,89.66,6,8
2018-05-14,18,11.0,False,black,107.99,6,8
2018-05-21,18,18.0,True,black,96.52,6,8
2018-05-28,18,18.0,False,black,105.32,6,8
2018-06-04,18,18.0,False,black,105.32,6,8
2018-06-11,18,15.0,False,black,104.91,6,8
2018-06-18,18,20.0,False,black,106.85,6,8
2018-06-25,18,24.0,False,black,79.19,6,8
2018-07-02,18,5.0,False,black,109.99,6,8
2018-07-09,18,8.0,False,black,107.99,6,8
2018-07-16,18,10.0,False,black,95.23,6,8
2018-07-23,18,8.0,False,black,87.99,6,8
2018-07-30,18,13.0,False,black,103.57,6,8
2018-08-06,18,24.0,False,black,82.3,6,8
2018-08-13,18,17.0,False,black,107.96,6,8
2018-08-20,18,13.0,False,black,101.71,6,8
2018-08-27,18,5.0,False,black,126.49,6,8
2018-09-03,18,7.0,False,black,124.49,6,8
2018-09-10,18,16.0,False,black,103.7,6,8
2018-09-17,18,15.0,False,black,93.49,6,8
2018-09-24,18,12.0,True,black,107.99,6,8
2016-10-31,19,14.0,False,black,107.93,6,1
2016-11-07,19,19.0,False,black,104.59,6,1
2016-11-14,19,29.0,True,black,86.36,6,1
2016-11-21,19,24.0,True,black,87.41,6,1
2016-11-28,19,26.0,True,black,87.82,6,1
2016-12-05,19,14.0,False,black,107.1,6,1
2016-12-12,19,12.0,False,black,98.98,6,1
2016-12-19,19,16.0,False,black,90.84,6,1
2016-12-26,19,27.0,True,black,87.34,6,1
2017-01-02,19,46.0,True,black,88.46,6,1
2017-01-09,19,28.0,False,black,101.84,6,1
2017-01-16,19,19.0,False,black,106.48,6,1
2017-01-23,19,32.0,True,black,86.99,6,1
2017-01-30,19,22.0,True,black,88.51,6,1
2017-02-06,19,17.0,False,black,105.17,6,1
2017-02-13,19,22.0,True,black,85.17,6,1
2017-02-20,19,16.0,True,black,89.21,6,1
2017-02-27,19,24.0,False,black,107.98,6,1
2017-03-06,19,22.0,True,black,86.57,6,1
2017-03-13,19,38.0,True,black,76.99,6,1
2017-03-20,19,70.0,True,black,79.37,6,1
2017-03-27,19,38.0,True,black,83.75,6,1
2017-04-03,19,11.0,False,black,104.22,6,1
2017-04-10,19,16.0,False,black,109.34,6,1
2017-04-17,19,17.0,False,black,98.84,6,1
2017-04-24,19,19.0,False,black,102.92,6,1
2017-05-01,19,14.0,False,black,106.91,6,1
2017-05-08,19,18.0,False,black,98.07,6,1
2017-05-15,19,24.0,True,black,87.36,6,1
2017-05-22,19,13.0,False,black,107.05,6,1
2017-05-29,19,29.0,False,black,94.54,6,1
2017-06-05,19,50.0,True,black,78.27,6,1
2017-06-12,19,18.0,False,black,101.76,6,1
2017-06-19,19,26.0,False,black,99.36,6,1
2017-06-26,19,39.0,True,black,82.4,6,1
2017-07-03,19,18.0,False,black,107.5,6,1
2017-07-10,19,18.0,False,black,108.99,6,1
2017-07-17,19,22.0,False,black,107.27,6,1
2017-07-24,19,23.0,False,black,97.08,6,1
2017-07-31,19,92.0,True,black,75.99,6,1
2017-08-07,19,11.0,False,black,112.99,6,1
2017-08-14,19,24.0,False,black,108.47,6,1
2017-08-21,19,5.0,False,black,109.47,6,1
2017-08-28,19,459.0,True,black,75.99,6,1
2017-09-04,19,63.0,True,black,75.46,6,1
2017-09-11,19,27.0,False,black,85.97,6,1
2017-09-18,19,41.0,False,black,81.07,6,1
2017-09-25,19,306.0,True,black,66.88,6,1
2017-10-02,19,17.0,False,black,107.99,6,1
2017-10-09,19,28.0,False,black,103.2,6,1
2017-10-16,19,24.0,False,black,107.49,6,1
2017-10-23,19,33.0,True,black,87.11,6,1
2017-10-30,19,40.0,False,black,88.35,6,1
2017-11-06,19,49.0,False,black,89.59,6,1
2017-11-13,19,8.0,False,black,108.99,6,1
2017-11-20,19,23.0,False,black,105.8,6,1
2017-11-27,19,25.0,False,black,105.27,6,1
2017-12-04,19,21.0,False,black,104.15,6,1
2017-12-11,19,11.0,False,black,107.52,6,1
2017-12-18,19,32.0,False,black,104.27,6,1
2017-12-25,19,51.0,False,black,75.4,6,1
2018-01-01,19,24.0,False,black,102.75,6,1
2018-01-08,19,24.0,False,black,109.99,6,1
2018-01-15,19,27.0,False,black,94.45,6,1
2018-01-22,19,25.0,False,black,85.24,6,1
2018-01-29,19,18.0,True,black,87.99,6,1
2018-02-05,19,14.0,False,black,100.89,6,1
2018-02-12,19,24.0,True,black,85.99,6,1
2018-02-19,19,22.0,False,black,88.51,6,1
2018-02-26,19,19.0,False,black,106.84,6,1
2018-03-05,19,19.0,False,black,107.99,6,1
2018-03-12,19,36.0,True,black,107.99,6,1
2018-03-19,19,36.0,True,black,108.99,6,1
2018-03-26,19,30.0,False,black,75.16,6,1
2018-04-02,19,12.0,False,black,119.47,6,1
2018-04-09,19,12.0,False,black,107.99,6,1
2018-04-16,19,18.0,True,black,109.99,6,1
2018-04-23,19,853.0,True,black,64.99,6,1
2018-04-30,19,12.0,False,black,112.07,6,1
2018-05-07,19,22.0,False,black,109.99,6,1
2018-05-14,19,35.0,True,black,96.61,6,1
2018-05-21,19,65.0,False,black,76.18,6,1
2018-05-28,19,69.0,False,black,75.54,6,1
2018-06-04,19,64.0,False,black,79.92,6,1
2018-06-11,19,53.0,False,black,79.99,6,1
2018-06-18,19,67.0,False,black,78.49,6,1
2018-06-25,19,43.0,False,black,76.75,6,1
2018-07-02,19,52.0,False,black,79.52,6,1
2018-07-09,19,31.0,False,black,77.29,6,1
2018-07-16,19,33.0,False,black,80.22,6,1
2018-07-23,19,107.0,True,black,65.02,6,1
2018-07-30,19,295.0,True,black,66.44,6,1
2018-08-06,19,7.0,False,black,113.56,6,1
2018-08-13,19,13.0,False,black,96.87,6,1
2018-08-20,19,21.0,True,black,107.01,6,1
2018-08-27,19,4.0,False,black,115.39,6,1
2018-09-03,19,21.0,True,black,97.99,6,1
2018-09-10,19,18.0,False,black,100.35,6,1
2018-09-17,19,51.0,False,black,63.51,6,1
2018-09-24,19,445.0,False,black,54.5,6,1
2016-10-31,20,67.0,False,none,14.39,5,12
2016-11-07,20,76.0,False,none,14.39,5,12
2016-11-14,20,90.0,False,none,15.39,5,12
2016-11-21,20,72.0,False,none,13.29,5,12
2016-11-28,20,127.0,False,none,14.27,5,12
2016-12-05,20,101.0,False,none,14.64,5,12
2016-12-12,20,110.0,False,none,14.2,5,12
2016-12-19,20,74.0,False,none,15.25,5,12
2016-12-26,20,104.0,False,none,14.66,5,12
2017-01-02,20,81.0,False,none,14.3,5,12
2017-01-09,20,100.0,False,none,15.19,5,12
2017-01-16,20,75.0,False,none,15.05,5,12
2017-01-23,20,114.0,False,none,13.24,5,12
2017-01-30,20,102.0,False,none,14.19,5,12
2017-02-06,20,138.0,False,none,13.32,5,12
2017-02-13,20,115.0,False,none,12.91,5,12
2017-02-20,20,119.0,False,none,13.17,5,12
2017-02-27,20,93.0,False,none,14.95,5,12
2017-03-06,20,108.0,False,none,13.1,5,12
2017-03-13,20,112.0,False,none,14.18,5,12
2017-03-20,20,135.0,False,none,13.92,5,12
2017-03-27,20,139.0,False,none,13.33,5,12
2017-04-03,20,100.0,False,none,13.15,5,12
2017-04-10,20,117.0,False,none,14.39,5,12
2017-04-17,20,126.0,False,none,13.25,5,12
2017-04-24,20,82.0,False,none,15.16,5,12
2017-05-01,20,106.0,False,none,12.95,5,12
2017-05-08,20,82.0,False,none,15.2,5,12
2017-05-15,20,63.0,False,none,13.3,5,12
2017-05-22,20,87.0,False,none,13.28,5,12
2017-05-29,20,67.0,False,none,14.39,5,12
2017-06-05,20,79.0,False,none,15.39,5,12
2017-06-12,20,89.0,True,none,18.4,5,12
2017-06-19,20,95.0,False,none,14.46,5,12
2017-06-26,20,95.0,True,none,14.27,5,12
2017-07-03,20,103.0,False,none,14.24,5,12
2017-07-10,20,116.0,True,none,14.19,5,12
2017-07-17,20,120.0,False,none,12.0,5,12
2017-07-24,20,82.0,True,none,16.21,5,12
2017-07-31,20,119.0,False,none,12.32,5,12
2017-08-07,20,83.0,True,none,19.79,5,12
2017-08-14,20,103.0,True,none,17.11,5,12
2017-08-21,20,176.0,False,none,11.6,5,12
2017-08-28,20,151.0,False,none,12.66,5,12
2017-09-04,20,29.0,True,none,14.13,5,12
2017-09-11,20,84.0,True,none,15.11,5,12
2017-09-18,20,107.0,False,none,12.44,5,12
2017-09-25,20,98.0,False,none,10.4,5,12
2017-10-02,20,99.0,True,none,14.21,5,12
2017-10-09,20,264.0,True,none,16.52,5,12
2017-10-16,20,106.0,False,none,19.26,5,12
2017-10-23,20,58.0,False,none,19.63,5,12
2017-10-30,20,50.0,False,none,19.99,5,12
2017-11-06,20,70.0,False,none,13.39,5,12
2017-11-13,20,75.0,False,none,15.55,5,12
2017-11-20,20,82.0,False,none,20.92,5,12
2017-11-27,20,124.0,False,none,13.5,5,12
2017-12-04,20,52.0,False,none,20.07,5,12
2017-12-11,20,78.0,False,none,14.36,5,12
2017-12-18,20,57.0,False,none,20.67,5,12
2017-12-25,20,78.0,False,none,15.48,5,12
2018-01-01,20,71.0,False,none,19.49,5,12
2018-01-08,20,135.0,False,none,14.47,5,12
2018-01-15,20,71.0,False,none,20.83,5,12
2018-01-22,20,105.0,False,none,14.42,5,12
2018-01-29,20,141.0,False,none,16.02,5,12
2018-02-05,20,252.0,False,none,12.36,5,12
2018-02-12,20,121.0,False,none,16.84,5,12
2018-02-19,20,120.0,False,none,13.74,5,12
2018-02-26,20,57.0,False,none,21.71,5,12
2018-03-05,20,105.0,False,none,14.54,5,12
2018-03-12,20,83.0,False,none,21.81,5,12
2018-03-19,20,105.0,False,none,15.89,5,12
2018-03-26,20,87.0,False,none,19.0,5,12
2018-04-02,20,94.0,True,none,13.28,5,12
2018-04-09,20,68.0,False,none,19.85,5,12
2018-04-16,20,136.0,False,none,14.29,5,12
2018-04-23,20,89.0,True,none,21.67,5,12
2018-04-30,20,103.0,False,none,12.33,5,12
2018-05-07,20,92.0,False,none,21.39,5,12
2018-05-14,20,98.0,False,none,12.19,5,12
2018-05-21,20,89.0,False,none,20.72,5,12
2018-05-28,20,91.0,False,none,19.89,5,12
2018-06-04,20,135.0,False,none,13.36,5,12
2018-06-11,20,75.0,False,none,20.99,5,12
2018-06-18,20,96.0,False,none,19.93,5,12
2018-06-25,20,129.0,False,none,12.31,5,12
2018-07-02,20,84.0,True,none,19.99,5,12
2018-07-09,20,82.0,False,none,20.46,5,12
2018-07-16,20,100.0,False,none,12.52,5,12
2018-07-23,20,62.0,False,none,19.65,5,12
2018-07-30,20,70.0,False,none,21.71,5,12
2018-08-06,20,72.0,True,none,21.33,5,12
2018-08-13,20,88.0,False,none,20.63,5,12
2018-08-20,20,102.0,False,none,20.37,5,12
2018-08-27,20,99.0,False,none,12.63,5,12
2018-09-03,20,65.0,False,none,13.42,5,12
2018-09-10,20,98.0,False,none,21.93,5,12
2018-09-17,20,110.0,False,none,20.65,5,12
2018-09-24,20,110.0,False,none,20.95,5,12
2016-10-31,21,3.0,False,green,29.89,8,4
2016-11-07,21,3.0,False,green,4.88,8,4
2016-11-14,21,15.0,False,green,29.89,8,4
2016-11-21,21,3.0,False,green,10.0,8,4
2016-11-28,21,3.0,False,green,30.89,8,4
2016-12-05,21,4.0,False,green,29.89,8,4
2016-12-12,21,4.0,False,green,30.89,8,4
2016-12-19,21,1.0,False,green,31.89,8,4
2016-12-26,21,3.0,False,green,30.89,8,4
2017-01-02,21,3.0,False,green,29.89,8,4
2017-01-09,21,5.0,False,green,29.89,8,4
2017-01-16,21,6.0,False,green,30.89,8,4
2017-01-23,21,15.0,False,green,29.89,8,4
2017-01-30,21,7.0,False,green,29.89,8,4
2017-02-06,21,6.0,False,green,31.89,8,4
2017-02-13,21,1.0,False,green,31.89,8,4
2017-02-20,21,4.0,False,green,29.89,8,4
2017-02-27,21,9.0,False,green,31.89,8,4
2017-03-06,21,4.0,False,green,28.23,8,4
2017-03-13,21,3.0,False,green,31.89,8,4
2017-03-20,21,19.0,False,green,30.47,8,4
2017-03-27,21,1.0,False,green,23.92,8,4
2017-04-03,21,1.0,False,green,29.89,8,4
2017-04-10,21,6.0,False,green,26.57,8,4
2017-04-17,21,14.0,False,green,29.89,8,4
2017-04-24,21,2.0,False,green,30.89,8,4
2017-05-01,21,10.0,False,green,31.89,8,4
2017-05-08,21,4.0,False,green,30.89,8,4
2017-05-15,21,12.0,False,green,29.89,8,4
2017-05-22,21,4.0,False,green,31.89,8,4
2017-05-29,21,6.0,False,green,29.03,8,4
2017-06-05,21,38.0,True,green,17.59,8,4
2017-06-12,21,20.0,True,green,16.59,8,4
2017-06-19,21,26.0,True,green,16.59,8,4
2017-06-26,21,30.0,True,green,16.59,8,4
2017-07-03,21,24.0,True,green,15.59,8,4
2017-07-10,21,10.0,False,green,30.89,8,4
2017-07-17,21,2.0,False,green,30.89,8,4
2017-07-24,21,17.0,False,green,31.89,8,4
2017-07-31,21,17.0,False,green,29.89,8,4
2017-08-07,21,7.0,False,green,29.89,8,4
2017-08-14,21,18.0,False,green,31.89,8,4
2017-08-21,21,7.0,False,green,30.89,8,4
2017-08-28,21,8.0,False,green,31.89,8,4
2017-09-04,21,16.0,False,green,31.89,8,4
2017-09-11,21,11.0,False,green,31.89,8,4
2017-09-18,21,3.0,False,green,31.89,8,4
2017-09-25,21,7.0,False,green,25.33,8,4
2017-10-02,21,6.0,False,green,29.89,8,4
2017-10-09,21,6.0,False,green,25.51,8,4
2017-10-16,21,16.0,False,green,31.89,8,4
2017-10-23,21,15.0,True,green,10.25,8,4
2017-10-30,21,81.0,True,green,17.25,8,4
2017-11-06,21,72.0,True,green,18.85,8,4
2017-11-13,21,127.0,True,green,21.99,8,4
2017-11-20,21,24.0,True,green,20.99,8,4
2017-11-27,21,22.0,False,green,21.99,8,4
2017-12-04,21,32.0,False,green,21.99,8,4
2017-12-11,21,13.0,False,green,19.99,8,4
2017-12-18,21,45.0,False,green,22.21,8,4
2017-12-25,21,9.0,False,green,30.89,8,4
2018-01-01,21,5.0,False,green,29.89,8,4
2018-01-08,21,7.0,False,green,47.83,8,4
2018-01-15,21,2.0,False,green,30.89,8,4
2018-01-22,21,20.0,False,green,15.49,8,4
2018-01-29,21,9.0,False,green,29.89,8,4
2018-02-05,21,18.0,False,green,29.89,8,4
2018-02-12,21,13.0,False,green,30.89,8,4
2018-02-19,21,15.0,False,green,31.89,8,4
2018-02-26,21,40.0,False,green,25.32,8,4
2018-03-05,21,51.0,False,green,18.79,8,4
2018-03-12,21,73.0,False,green,18.58,8,4
2018-03-19,21,98.0,True,green,18.1,8,4
2018-03-26,21,33.0,True,green,30.73,8,4
2018-04-02,21,36.0,False,green,18.89,8,4
2018-04-09,21,32.0,False,green,18.89,8,4
2018-04-16,21,49.0,False,green,18.89,8,4
2018-04-23,21,31.0,False,green,19.89,8,4
2018-04-30,21,8.0,False,green,29.89,8,4
2018-05-07,21,22.0,True,green,30.89,8,4
2018-05-14,21,12.0,False,green,29.89,8,4
2018-05-21,21,13.0,False,green,29.89,8,4
2018-05-28,21,12.0,False,green,30.89,8,4
2018-06-04,21,14.0,False,green,31.89,8,4
2018-06-11,21,18.0,False,green,26.37,8,4
2018-06-18,21,17.0,False,green,27.49,8,4
2018-06-25,21,22.0,False,green,25.49,8,4
2018-07-02,21,14.0,True,green,25.49,8,4
2018-07-09,21,11.0,False,green,24.66,8,4
2018-07-16,21,18.0,True,green,27.49,8,4
2018-07-23,21,13.0,False,green,26.91,8,4
2018-07-30,21,7.0,False,green,26.39,8,4
2018-08-06,21,13.0,False,green,27.49,8,4
2018-08-13,21,21.0,False,green,25.49,8,4
2018-08-20,21,23.0,True,green,29.02,8,4
2018-08-27,21,8.0,False,green,31.56,8,4
2018-09-03,21,8.0,False,green,30.56,8,4
2018-09-10,21,13.0,False,green,27.49,8,4
2018-09-17,21,12.0,False,green,23.74,8,4
2018-09-24,21,23.0,True,green,25.01,8,4
2016-10-31,22,73.0,False,white,16.23,2,5
2016-11-07,22,72.0,False,white,16.49,2,5
2016-11-14,22,93.0,False,white,14.49,2,5
2016-11-21,22,156.0,False,white,15.31,2,5
2016-11-28,22,87.0,False,white,14.42,2,5
2016-12-05,22,94.0,False,white,16.42,2,5
2016-12-12,22,100.0,False,white,15.32,2,5
2016-12-19,22,88.0,False,white,16.07,2,5
2016-12-26,22,116.0,False,white,16.42,2,5
2017-01-02,22,149.0,False,white,15.2,2,5
2017-01-09,22,102.0,False,white,15.15,2,5
2017-01-16,22,108.0,False,white,15.36,2,5
2017-01-23,22,112.0,False,white,14.26,2,5
2017-01-30,22,79.0,False,white,16.27,2,5
2017-02-06,22,112.0,False,white,15.94,2,5
2017-02-13,22,101.0,False,white,15.06,2,5
2017-02-20,22,89.0,False,white,14.33,2,5
2017-02-27,22,91.0,False,white,14.44,2,5
2017-03-06,22,111.0,False,white,13.83,2,5
2017-03-13,22,87.0,False,white,14.14,2,5
2017-03-20,22,123.0,False,white,14.38,2,5
2017-03-27,22,84.0,False,white,16.23,2,5
2017-04-03,22,84.0,False,white,16.14,2,5
2017-04-10,22,115.0,True,white,14.24,2,5
2017-04-17,22,78.0,True,white,14.49,2,5
2017-04-24,22,75.0,False,white,15.31,2,5
2017-05-01,22,138.0,False,white,12.25,2,5
2017-05-08,22,104.0,False,white,10.85,2,5
2017-05-15,22,102.0,True,white,12.3,2,5
2017-05-22,22,128.0,True,white,11.19,2,5
2017-05-29,22,128.0,True,white,13.19,2,5
2017-06-05,22,112.0,False,white,13.19,2,5
2017-06-12,22,114.0,False,white,11.19,2,5
2017-06-19,22,177.0,False,white,12.12,2,5
2017-06-26,22,122.0,False,white,11.19,2,5
2017-07-03,22,150.0,False,white,13.19,2,5
2017-07-10,22,114.0,False,white,13.09,2,5
2017-07-17,22,126.0,False,white,13.1,2,5
2017-07-24,22,125.0,False,white,12.19,2,5
2017-07-31,22,104.0,False,white,12.19,2,5
2017-08-07,22,142.0,False,white,12.1,2,5
2017-08-14,22,155.0,False,white,10.59,2,5
2017-08-21,22,181.0,False,white,13.14,2,5
2017-08-28,22,79.0,False,white,10.09,2,5
2017-09-04,22,55.0,False,white,10.09,2,5
2017-09-11,22,132.0,False,white,9.53,2,5
2017-09-18,22,129.0,False,white,12.17,2,5
2017-09-25,22,151.0,False,white,9.95,2,5
2017-10-02,22,84.0,False,white,12.09,2,5
2017-10-09,22,109.0,False,white,12.09,2,5
2017-10-16,22,142.0,False,white,10.09,2,5
2017-10-23,22,128.0,False,white,10.92,2,5
2017-10-30,22,152.0,False,white,12.02,2,5
2017-11-06,22,155.0,False,white,11.09,2,5
2017-11-13,22,59.0,False,white,11.09,2,5
2017-11-20,22,92.0,False,white,10.09,2,5
2017-11-27,22,133.0,False,white,10.05,2,5
2017-12-04,22,106.0,False,white,9.99,2,5
2017-12-11,22,120.0,False,white,10.09,2,5
2017-12-18,22,116.0,False,white,11.09,2,5
2017-12-25,22,111.0,False,white,11.06,2,5
2018-01-01,22,97.0,False,white,11.09,2,5
2018-01-08,22,128.0,False,white,10.96,2,5
2018-01-15,22,89.0,False,white,10.09,2,5
2018-01-22,22,119.0,False,white,12.09,2,5
2018-01-29,22,110.0,False,white,10.09,2,5
2018-02-05,22,102.0,False,white,11.09,2,5
2018-02-12,22,107.0,False,white,10.09,2,5
2018-02-19,22,76.0,False,white,12.09,2,5
2018-02-26,22,59.0,False,white,11.87,2,5
2018-03-05,22,83.0,False,white,11.57,2,5
2018-03-12,22,72.0,False,white,11.96,2,5
2018-03-19,22,85.0,True,white,11.48,2,5
2018-03-26,22,114.0,False,white,10.83,2,5
2018-04-02,22,73.0,False,white,12.09,2,5
2018-04-09,22,80.0,False,white,10.09,2,5
2018-04-16,22,84.0,False,white,11.05,2,5
2018-04-23,22,99.0,False,white,10.08,2,5
2018-04-30,22,113.0,False,white,10.09,2,5
2018-05-07,22,105.0,False,white,12.0,2,5
2018-05-14,22,94.0,False,white,12.0,2,5
2018-05-21,22,80.0,False,white,9.86,2,5
2018-05-28,22,70.0,False,white,9.24,2,5
2018-06-04,22,160.0,False,white,7.51,2,5
2018-06-11,22,144.0,False,white,8.31,2,5
2018-06-18,22,106.0,False,white,10.12,2,5
2018-06-25,22,118.0,False,white,9.98,2,5
2018-07-02,22,121.0,False,white,7.03,2,5
2018-07-09,22,185.0,False,white,6.49,2,5
2018-07-16,22,160.0,False,white,4.51,2,5
2018-07-23,22,119.0,False,white,7.72,2,5
2018-07-30,22,89.0,False,white,12.03,2,5
2018-08-06,22,95.0,False,white,10.15,2,5
2018-08-13,22,84.0,False,white,12.16,2,5
2018-08-20,22,135.0,False,white,11.28,2,5
2018-08-27,22,74.0,False,white,10.25,2,5
2018-09-03,22,53.0,False,white,10.26,2,5
2018-09-10,22,69.0,True,white,10.23,2,5
2018-09-17,22,82.0,False,white,10.55,2,5
2018-09-24,22,117.0,False,white,10.08,2,5
2016-10-31,23,4.0,False,green,12.09,4,4
2016-11-07,23,4.0,False,green,12.09,4,4
2016-11-14,23,11.0,False,green,11.09,4,4
2016-11-21,23,39.0,False,green,11.09,4,4
2016-11-28,23,97.0,False,green,11.09,4,4
2016-12-05,23,191.0,False,green,11.14,4,4
2016-12-12,23,106.0,False,green,10.09,4,4
